shape_id,shape_pt_lat,shape_pt_lon,shape_pt_x,shape_pt_y,shape_pt_sequence,shape_dist_traveled
S1-Sa03-8-W1-3,47.591000,-122.297445,1279156.1,219014.7,50004,1.070
S1-Sa03-8-W1-3,47.591094,-122.297453,1279155.0,219049.1,50005,1.076
S1-Sa03-8-W1-3,47.591175,-122.297461,1279153.5,219078.8,50006,1.082
S1-Sa03-8-W1-3,47.591281,-122.297476,1279150.6,219117.6,50007,1.089
S1-Sa03-8-W1-3,47.591342,-122.297486,1279148.5,219139.7,50008,1.093
S1-Sa03-8-W1-3,47.591440,-122.297505,1279144.4,219175.6,50009,1.100
S1-Sa03-8-W1-3,47.591587,-122.297536,1279137.9,219229.3,50010,1.111
S1-Sa03-8-W1-3,47.592031,-122.297632,1279117.3,219391.8,50011,1.142
S1-Sa03-8-W1-3,47.592633,-122.297762,1279089.3,219611.9,50012,1.184
S1-Sa03-8-W1-3,47.592949,-122.297821,1279077.0,219727.5,50013,1.206
S1-Sa03-8-W1-3,47.593323,-122.297850,1279072.5,219864.0,50014,1.231
S1-Sa03-8-W1-3,47.594559,-122.297863,1279077.8,220314.7,50015,1.317
S1-Sa03-8-W1-3,47.594716,-122.297832,1279086.6,220372.0,50016,1.328
S1-Sa03-8-W1-3,47.595368,-122.297621,1279143.1,220608.7,50017,1.374
S1-Sa03-8-W1-3,47.595368,-122.297621,1279143.1,220608.7,60001,1.374
S1-Sa03-8-W1-3,47.595529,-122.297569,1279157.0,220667.0,60002,1.385
S1-Sa03-8-W1-3,47.595880,-122.297514,1279173.1,220794.8,60003,1.410
S1-Sa03-8-W1-3,47.596730,-122.297486,1279185.9,221104.8,60004,1.468
S1-Sa03-8-W1-3,47.598061,-122.297447,1279204.6,221590.1,60005,1.560
S1-Sa03-8-W1-3,47.598475,-122.297435,1279210.5,221740.9,60006,1.589
S1-Sa03-8-W1-3,47.598829,-122.297425,1279215.5,221870.0,60007,1.613
S1-Sa03-8-W1-3,47.599235,-122.297413,1279221.3,222017.9,60008,1.641
S1-Sa03-8-W1-3,47.599240,-122.297746,1279139.1,222021.3,60009,1.657
S1-Sa03-8-W1-3,47.599240,-122.297746,1279139.1,222021.3,70001,1.657
S1-Sa03-8-W1-3,47.599254,-122.298666,1278912.2,222030.7,70002,1.700
S1-Sa03-8-W1-3,47.599271,-122.299882,1278612.5,222042.6,70003,1.757
S1-Sa03-8-W1-3,47.599290,-122.301218,1278283.1,222055.8,70004,1.819
S1-Sa03-8-W1-3,47.599281,-122.302214,1278037.2,222057.2,70005,1.866
S1-Sa03-8-W1-3,47.599677,-122.302217,1278039.3,222201.8,70006,1.893
S1-Sa03-8-W1-3,47.599695,-122.302218,1278039.2,222208.2,70007,1.894
S1-Sa03-8-W1-3,47.599695,-122.302218,1278039.2,222208.2,80001,1.894
S1-Sa03-8-W1-3,47.599918,-122.302230,1278037.8,222289.6,80002,1.910
S1-Sa03-8-W1-3,47.600074,-122.302234,1278038.0,222346.7,80003,1.921
S1-Sa03-8-W1-3,47.600323,-122.302234,1278039.5,222437.4,80004,1.938
S1-Sa03-8-W1-3,47.601128,-122.302237,1278044.5,222731.1,80005,1.994
S1-Sa03-8-W1-3,47.601221,-122.302241,1278044.1,222764.9,80006,2.000
S1-Sa03-8-W1-3,47.601309,-122.302249,1278042.8,222797.2,80007,2.006
S1-Sa03-8-W1-3,47.601403,-122.302265,1278039.6,222831.5,80008,2.013
S1-Sa03-8-W1-3,47.601481,-122.302280,1278036.3,222860.0,80009,2.018
S1-Sa03-8-W1-3,47.601546,-122.302298,1278032.4,222883.8,80010,2.023
S1-Sa03-8-W1-3,47.601671,-122.302334,1278024.4,222929.6,80011,2.031
S1-Sa03-8-W1-3,47.601667,-122.302124,1278076.0,222927.2,80012,2.041
S1-Sa03-8-W1-3,47.601668,-122.301831,1278148.5,222926.2,80013,2.055
S1-Sa03-8-W1-3,47.601668,-122.301723,1278175.0,222925.6,80014,2.060
S1-Sa03-8-W1-3,47.601668,-122.301723,1278175.0,222925.6,90001,2.060
S1-Sa03-8-W1-3,47.601667,-122.301094,1278330.1,222922.2,90002,2.089
S1-Sa03-8-W1-3,47.601665,-122.299969,1278607.6,222916.1,90003,2.142
S1-Sa03-8-W1-3,47.601662,-122.298915,1278867.5,222910.3,90004,2.191
S1-Sa03-8-W1-3,47.601660,-122.297862,1279127.3,222904.6,90005,2.240
S1-Sa03-8-W1-3,47.601660,-122.297534,1279208.2,222902.8,90006,2.256
S1-Sa03-8-W1-3,47.601660,-122.297534,1279208.2,222902.8,100001,2.256
S1-Sa03-8-W1-3,47.601658,-122.296766,1279397.6,222898.6,100002,2.291
S1-Sa03-8-W1-3,47.602658,-122.296762,1279405.5,223263.2,100003,2.361
S1-Sa03-8-W1-3,47.603563,-122.296772,1279409.3,223593.4,100004,2.423
S1-Sa03-8-W1-3,47.604244,-122.296796,1279408.1,223841.8,100005,2.470
S1-Sa03-8-W1-3,47.604503,-122.296795,1279410.2,223936.2,100006,2.488
S1-Sa03-8-W1-3,47.604503,-122.296795,1279410.2,223936.2,110001,2.488
S1-Sa03-8-W1-3,47.606175,-122.296787,1279423.9,224545.9,110002,2.604
S1-Sa03-8-W1-3,47.606479,-122.296723,1279441.6,224656.5,110003,2.625
S1-Sa03-8-W1-3,47.606613,-122.296695,1279449.5,224705.5,110004,2.634
S1-Sa03-8-W1-3,47.606729,-122.296662,1279458.5,224747.5,110005,2.642
S1-Sa03-8-W1-3,47.607450,-122.296402,1279527.6,225009.2,110006,2.694
S1-Sa03-8-W1-3,47.607588,-122.296353,1279540.6,225059.2,110007,2.703
S1-Sa03-8-W1-3,47.607616,-122.296344,1279543.0,225069.4,110008,2.705
S1-Sa03-8-W1-3,47.607616,-122.296344,1279543.0,225069.4,120001,2.705
S1-Sa03-8-W1-3,47.607711,-122.296314,1279551.1,225104.0,120002,2.712
S1-Sa03-8-W1-3,47.607827,-122.296285,1279559.1,225146.2,120003,2.720
S1-Sa03-8-W1-3,47.607998,-122.296262,1279565.9,225208.5,120004,2.732
S1-Sa03-8-W1-3,47.609009,-122.296244,1279577.3,225577.0,120005,2.802
S1-Sa03-8-W1-3,47.610012,-122.296229,1279588.0,225942.9,120006,2.871
S1-Sa03-8-W1-3,47.610193,-122.296229,1279589.4,226008.9,120007,2.884
S1-Sa03-8-W1-3,47.610193,-122.296229,1279589.4,226008.9,130001,2.884
S1-Sa03-8-W1-3,47.611539,-122.296224,1279599.9,226499.6,130002,2.977
S1-Sa03-8-W1-3,47.611620,-122.296224,1279600.5,226529.1,130003,2.982
S1-Sa03-8-W1-3,47.611688,-122.296222,1279601.4,226553.9,130004,2.987
S1-Sa03-8-W1-3,47.612449,-122.296207,1279610.3,226831.5,130005,3.040
S1-Sa03-8-W1-3,47.612625,-122.296204,1279612.3,226895.5,130006,3.052
S1-Sa03-8-W1-3,47.612625,-122.296204,1279612.3,226895.5,140001,3.052
S1-Sa03-8-W1-3,47.612955,-122.296198,1279616.2,227015.9,140002,3.075
S1-Sa03-8-W1-3,47.613392,-122.296191,1279620.8,227175.2,140003,3.105
S1-Sa03-8-W1-3,47.614121,-122.296181,1279628.5,227441.1,140004,3.155
S1-Sa03-8-W1-3,47.615289,-122.296167,1279639.9,227866.9,140005,3.236
S1-Sa03-8-W1-3,47.616457,-122.296154,1279651.3,228292.8,140006,3.316
S1-Sa03-8-W1-3,47.616689,-122.296151,1279653.6,228377.7,140007,3.333
S1-Sa03-8-W1-3,47.616689,-122.296151,1279653.6,228377.7,150001,3.333
S1-Sa03-8-W1-3,47.617624,-122.296141,1279662.6,228718.6,150002,3.397
S1-Sa03-8-W1-3,47.618901,-122.296115,1279677.9,229184.1,150003,3.485
S1-Sa03-8-W1-3,47.620112,-122.296089,1279692.7,229625.7,150004,3.569
S1-Sa03-8-W1-3,47.620112,-122.296089,1279692.7,229625.7,160001,3.569
S1-Sa03-8-W1-3,47.620178,-122.296087,1279693.5,229649.7,160002,3.574
S1-Sa03-8-W1-3,47.621160,-122.296075,1279703.4,230007.6,160003,3.641
S1-Sa03-8-W1-3,47.621252,-122.296083,1279701.9,230041.2,160004,3.648
S1-Sa03-8-W1-3,47.621345,-122.296099,1279698.6,230075.4,160005,3.654
S1-Sa03-8-W1-3,47.621428,-122.296119,1279694.3,230105.5,160006,3.660
S1-Sa03-8-W1-3,47.621530,-122.296135,1279691.2,230143.0,160007,3.667
S1-Sa03-8-W1-3,47.622351,-122.296126,1279698.9,230442.5,160008,3.724
S1-Sa03-8-W1-3,47.622515,-122.296131,1279699.0,230502.2,160009,3.735
S1-Sa03-8-W1-3,47.622586,-122.296142,1279696.6,230528.1,160010,3.740
S1-Sa03-8-W1-3,47.622674,-122.296164,1279692.0,230560.2,160011,3.746
S1-Sa03-8-W1-3,47.622818,-122.296211,1279681.3,230612.9,160012,3.756
S1-Sa03-8-W1-3,47.623027,-122.296285,1279664.4,230689.6,160013,3.771
S1-Sa03-8-W1-3,47.623319,-122.296423,1279632.6,230796.8,160014,3.792
S1-Sa03-8-W1-3,47.623116,-122.296724,1279556.8,230724.0,160015,3.812
S1-Sa03-8-W1-3,47.623116,-122.296724,1279556.8,230724.0,170001,3.812
S1-Sa03-8-W1-3,47.622746,-122.297272,1279419.1,230591.6,170002,3.849
S1-Sa03-8-W1-3,47.622590,-122.297500,1279361.8,230536.1,170003,3.864
S1-Sa03-8-W1-3,47.622009,-122.298357,1279146.5,230328.0,170004,3.920
S1-Sa03-8-W1-3,47.621363,-122.299308,1278907.5,230097.0,170005,3.983
S1-Sa03-8-W1-3,47.620980,-122.299872,1278765.9,229959.8,170006,4.021
S1-Sa03-8-W1-3,47.620825,-122.300107,1278706.9,229904.4,170007,4.036
S1-Sa03-8-W1-3,47.620825,-122.300107,1278706.9,229904.4,180001,4.036
S1-Sa03-8-W1-3,47.620555,-122.300516,1278604.2,229807.8,180002,4.063
S1-Sa03-8-W1-3,47.620205,-122.301045,1278471.2,229682.8,180003,4.097
S1-Sa03-8-W1-3,47.620208,-122.301174,1278439.5,229684.6,180004,4.103
S1-Sa03-8-W1-3,47.620209,-122.301912,1278257.4,229688.2,180005,4.138
S1-Sa03-8-W1-3,47.620209,-122.302498,1278113.0,229691.1,180006,4.165
S1-Sa03-8-W1-3,47.620215,-122.303618,1277836.9,229698.5,180007,4.217
S1-Sa03-8-W1-3,47.620217,-122.303992,1277744.7,229701.0,180008,4.235
S1-Sa03-8-W1-3,47.620217,-122.303992,1277744.7,229701.0,190001,4.235
S1-Sa03-8-W1-3,47.620221,-122.304738,1277560.8,229705.9,190002,4.270
S1-Sa03-8-W1-3,47.620268,-122.305000,1277496.5,229724.5,190003,4.282
S1-Sa03-8-W1-3,47.620325,-122.305255,1277433.9,229746.5,190004,4.295
S1-Sa03-8-W1-3,47.620461,-122.305794,1277302.1,229798.6,190005,4.322
S1-Sa03-8-W1-3,47.620485,-122.306045,1277240.3,229808.5,190006,4.334
S1-Sa03-8-W1-3,47.620489,-122.307186,1276958.9,229815.2,190007,4.387
S1-Sa03-8-W1-3,47.620489,-122.307186,1276958.9,229815.2,200001,4.387
S1-Sa03-8-W1-3,47.620489,-122.307349,1276918.9,229816.1,200002,4.395
S1-Sa03-8-W1-3,47.620491,-122.307888,1276785.9,229819.3,200003,4.420
S1-Sa03-8-W1-3,47.620493,-122.308738,1276576.4,229824.2,200004,4.459
S1-Sa03-8-W1-3,47.620495,-122.309389,1276415.9,229828.0,200005,4.490
S1-Sa03-8-W1-3,47.620497,-122.310060,1276250.4,229831.9,200006,4.521
S1-Sa03-8-W1-3,47.620498,-122.310726,1276086.1,229835.2,200007,4.552
S1-Sa03-8-W1-3,47.620500,-122.311159,1275979.5,229838.1,200008,4.573
S1-Sa03-8-W1-3,47.620500,-122.311159,1275979.5,229838.1,210001,4.573
S1-Sa03-8-W1-3,47.620501,-122.311382,1275924.5,229839.6,210002,4.583
S1-Sa03-8-W1-3,47.620503,-122.312044,1275761.2,229843.4,210003,4.614
S1-Sa03-8-W1-3,47.620505,-122.312711,1275596.9,229847.3,210004,4.645
S1-Sa03-8-W1-3,47.619969,-122.312717,1275591.5,229651.9,210005,4.682
S1-Sa03-8-W1-3,47.619966,-122.313202,1275472.0,229653.1,210006,4.705
S1-Sa03-8-W1-3,47.619966,-122.313202,1275472.0,229653.1,220001,4.705
S1-Sa03-8-W1-3,47.619964,-122.313502,1275398.0,229653.8,220002,4.719
S1-Sa03-8-W1-3,47.619957,-122.314315,1275197.5,229655.2,220003,4.757
S1-Sa03-8-W1-3,47.619953,-122.314966,1275036.8,229656.6,220004,4.787
S1-Sa03-8-W1-3,47.619948,-122.315617,1274876.3,229658.0,220005,4.817
S1-Sa03-8-W1-3,47.619943,-122.316272,1274714.7,229659.4,220006,4.848
S1-Sa03-8-W1-3,47.619938,-122.316926,1274553.4,229660.7,220007,4.879
S1-Sa03-8-W1-3,47.619934,-122.317533,1274403.7,229662.0,220008,4.907
S1-Sa03-8-W1-3,47.619934,-122.317533,1274403.7,229662.0,230001,4.907
S1-Sa03-8-W1-3,47.619929,-122.318232,1274231.4,229663.5,230002,4.940
S1-Sa03-8-W1-3,47.619924,-122.318878,1274072.1,229664.7,230003,4.970
S1-Sa03-8-W1-3,47.619919,-122.319538,1273909.4,229666.0,230004,5.001
S1-Sa03-8-W1-3,47.619916,-122.319984,1273799.4,229667.0,230005,5.021
S1-Sa03-8-W1-3,47.619916,-122.319984,1273799.4,229667.0,240001,5.021
S1-Sa03-8-W1-3,47.619909,-122.320871,1273580.5,229668.9,240002,5.063
S1-Sa03-8-W1-3,47.619905,-122.321551,1273412.9,229670.4,240003,5.095
S1-Sa03-8-W1-3,47.619900,-122.322204,1273251.8,229671.8,240004,5.125
S1-Sa03-8-W1-3,47.619893,-122.322761,1273114.4,229672.0,240005,5.151
S1-Sa03-8-W1-3,47.619871,-122.323070,1273038.0,229665.2,240006,5.166
S1-Sa03-8-W1-3,47.619811,-122.323470,1272939.1,229645.2,240007,5.185
S1-Sa03-8-W1-3,47.619751,-122.323733,1272873.8,229624.6,240008,5.198
S1-Sa03-8-W1-3,47.619668,-122.324009,1272805.0,229595.8,240009,5.212
S1-Sa03-8-W1-3,47.619576,-122.324255,1272743.8,229563.6,240010,5.225
S1-Sa03-8-W1-3,47.619449,-122.324530,1272675.0,229518.6,240011,5.241
S1-Sa03-8-W1-3,47.619381,-122.324648,1272645.5,229494.1,240012,5.248
S1-Sa03-8-W1-3,47.619280,-122.324820,1272602.4,229458.3,240013,5.258
S1-Sa03-8-W1-3,47.619110,-122.325028,1272549.8,229397.0,240014,5.274
S1-Sa03-8-W1-3,47.619110,-122.325028,1272549.8,229397.0,250001,5.274
S1-Sa03-8-W1-3,47.618898,-122.325287,1272484.6,229321.0,250002,5.293
S1-Sa03-8-W1-3,47.618494,-122.325628,1272397.5,229175.3,250003,5.325
S1-Sa03-8-W1-3,47.618494,-122.326542,1272172.2,229179.9,250004,5.367
S1-Sa03-8-W1-3,47.618494,-122.326542,1272172.2,229179.9,260001,5.367
S1-Sa03-8-W1-3,47.618494,-122.326725,1272127.2,229180.8,260002,5.376
S1-Sa03-8-W1-3,47.618499,-122.327852,1271849.3,229187.7,260003,5.429
S1-Sa03-8-W1-3,47.618432,-122.329400,1271467.1,229170.7,260004,5.501
S1-Sa03-8-W1-3,47.618424,-122.329803,1271367.6,229170.0,260005,5.520
S1-Sa03-8-W1-3,47.618436,-122.330121,1271289.3,229175.9,260006,5.535
S1-Sa03-8-W1-3,47.618453,-122.330359,1271230.8,229183.2,260007,5.546
S1-Sa03-8-W1-3,47.618493,-122.330722,1271141.6,229199.6,260008,5.563
S1-Sa03-8-W1-3,47.618501,-122.331050,1271060.7,229204.1,260009,5.579
S1-Sa03-8-W1-3,47.618510,-122.331393,1270976.1,229208.8,260010,5.595
S1-Sa03-8-W1-3,47.618512,-122.332241,1270767.1,229213.8,260011,5.634
S1-Sa03-8-W1-3,47.618513,-122.332394,1270729.3,229214.7,260012,5.641
S1-Sa03-8-W1-3,47.618515,-122.332971,1270587.0,229218.3,260013,5.668
S1-Sa03-8-W1-3,47.618516,-122.333386,1270484.7,229220.7,260014,5.688
S1-Sa03-8-W1-3,47.618536,-122.333619,1270427.5,229229.0,260015,5.699
S1-Sa03-8-W1-3,47.618533,-122.334211,1270281.4,229230.7,260016,5.726
S1-Sa03-8-W1-3,47.618533,-122.334211,1270281.4,229230.7,270001,5.726
S1-Sa03-8-W1-3,47.618532,-122.334300,1270259.4,229231.0,270002,5.730
S1-Sa03-8-W1-3,47.618534,-122.335144,1270051.5,229235.5,270003,5.770
S1-Sa03-8-W1-3,47.618523,-122.335319,1270008.3,229232.6,270004,5.778
S1-Sa03-8-W1-3,47.618526,-122.335874,1269871.3,229236.1,270005,5.804
S1-Sa03-8-W1-3,47.618536,-122.336299,1269766.7,229241.8,270006,5.824
S1-Sa03-8-W1-3,47.618531,-122.337155,1269555.6,229244.4,270007,5.864
S1-Sa03-8-W1-3,47.618535,-122.337828,1269389.7,229248.8,270008,5.895
S1-Sa03-8-W1-3,47.618536,-122.338395,1269249.8,229251.9,270009,5.922
S1-Sa03-8-W1-3,47.618536,-122.338483,1269228.1,229252.5,270010,5.926
S1-Sa03-8-W1-3,47.618538,-122.339013,1269097.3,229255.9,270011,5.951
S1-Sa03-8-W1-3,47.618538,-122.339013,1269097.3,229255.9,280001,5.951
S1-Sa03-8-W1-3,47.618540,-122.339374,1269008.4,229258.2,280002,5.967
S1-Sa03-8-W1-3,47.618543,-122.339885,1268882.5,229261.6,280003,5.991
S1-Sa03-8-W1-3,47.618548,-122.341371,1268516.1,229270.9,280004,6.061
S1-Sa03-8-W1-3,47.618551,-122.342157,1268322.2,229275.7,280005,6.097
S1-Sa03-8-W1-3,47.618551,-122.342157,1268322.2,229275.7,290001,6.097
S1-Sa03-8-W1-3,47.618552,-122.342400,1268262.3,229277.2,290002,6.109
S1-Sa03-8-W1-3,47.618556,-122.343347,1268028.9,229283.2,290003,6.153
S1-Sa03-8-W1-3,47.618556,-122.343643,1267956.0,229284.7,290004,6.167
S1-Sa03-8-W1-3,47.618558,-122.343816,1267913.2,229286.2,290005,6.175
S1-Sa03-8-W1-3,47.618560,-122.344343,1267783.4,229289.4,290006,6.200
S1-Sa03-8-W1-3,47.618562,-122.345004,1267620.3,229293.6,290007,6.230
S1-Sa03-8-W1-3,47.618564,-122.345291,1267549.5,229295.5,290008,6.244
S1-Sa03-8-W1-3,47.618564,-122.345291,1267549.5,229295.5,300001,6.244
S1-Sa03-8-W1-3,47.618564,-122.345364,1267531.5,229296.0,300002,6.247
S1-Sa03-8-W1-3,47.618565,-122.345647,1267461.9,229297.8,300003,6.260
S1-Sa03-8-W1-3,47.618568,-122.346315,1267297.2,229301.9,300004,6.292
S1-Sa03-8-W1-3,47.618572,-122.346958,1267138.6,229306.4,300005,6.322
S1-Sa03-8-W1-3,47.618576,-122.347615,1266976.6,229311.2,300006,6.352
S1-Sa03-8-W1-3,47.618575,-122.347837,1266921.9,229311.9,300007,6.363
S1-Sa03-8-W1-3,47.618575,-122.347837,1266921.9,229311.9,310001,6.363
S1-Sa03-8-W1-3,47.618573,-122.348218,1266828.0,229313.1,310002,6.381
S1-Sa03-8-W1-3,47.618578,-122.348920,1266654.8,229318.3,310003,6.413
S1-Sa03-8-W1-3,47.618581,-122.349589,1266489.9,229322.5,310004,6.445
S1-Sa03-8-W1-3,47.618583,-122.350329,1266307.5,229327.1,310005,6.479
S1-Sa03-8-W1-3,47.618588,-122.351437,1266034.3,229334.3,310006,6.531
S1-Sa03-8-W1-3,47.618593,-122.352581,1265752.1,229341.6,310007,6.584
S1-Sa03-8-W1-3,47.618593,-122.352600,1265747.5,229341.5,310008,6.585
S1-Sa03-8-W1-3,47.618593,-122.352600,1265747.5,229341.5,320001,6.585
S1-Sa03-8-W1-3,47.618587,-122.352843,1265687.5,229340.6,320002,6.597
S1-Sa03-8-W1-3,47.618578,-122.353293,1265576.5,229339.5,320003,6.618
S1-Sa03-8-W1-3,47.618576,-122.353484,1265529.4,229339.8,320004,6.627
S1-Sa03-8-W1-3,47.618574,-122.354146,1265366.1,229342.1,320005,6.658
S1-Sa03-8-W1-3,47.618577,-122.354802,1265204.4,229346.5,320006,6.688
S1-Sa03-8-W1-3,47.618578,-122.355389,1265059.8,229349.9,320007,6.716
S1-Sa03-8-W1-3,47.618595,-122.355411,1265054.5,229356.0,320008,6.717
S1-Sa03-8-W1-3,47.618636,-122.355440,1265047.6,229371.3,320009,6.720
S1-Sa03-8-W1-3,47.618690,-122.355458,1265043.4,229390.8,320010,6.724
S1-Sa03-8-W1-3,47.618765,-122.355462,1265043.1,229418.2,320011,6.729
S1-Sa03-8-W1-3,47.619104,-122.355458,1265046.5,229541.8,320012,6.753
S1-Sa03-8-W1-3,47.619123,-122.355456,1265047.0,229548.9,320013,6.754
S1-Sa03-8-W1-3,47.619123,-122.355456,1265047.0,229548.9,330001,6.754
S1-Sa03-8-W1-3,47.619158,-122.355454,1265047.9,229561.6,330002,6.756
S1-Sa03-8-W1-3,47.619230,-122.355438,1265052.3,229587.8,330003,6.761
S1-Sa03-8-W1-3,47.619271,-122.355432,1265054.2,229602.9,330004,6.764
S1-Sa03-8-W1-3,47.619770,-122.355426,1265059.2,229784.8,330005,6.799
S1-Sa03-8-W1-3,47.620937,-122.355422,1265068.7,230210.4,330006,6.879
S1-Sa03-8-W1-3,47.622106,-122.355412,1265079.6,230636.4,330007,6.960
S1-Sa03-8-W1-3,47.623122,-122.355407,1265088.1,231007.2,330008,7.030
S1-Sa03-8-W1-3,47.623122,-122.355407,1265088.1,231007.2,340001,7.030
S1-Sa03-8-W1-3,47.623273,-122.355406,1265089.4,231062.2,340002,7.041
S1-Sa03-8-W1-3,47.624576,-122.355401,1265100.0,231537.2,340003,7.131
S1-Sa03-8-W1-3,47.624578,-122.356059,1264937.9,231541.3,340004,7.161
S1-Sa03-8-W1-3,47.624582,-122.356545,1264818.0,231545.0,340005,7.184
