route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
60-2256,GLINE_2-S1-Sa-Saturday-03,57943781-GLINE_2-S1-Sa-Saturday-03,"to Westwood Village",1,6421910,S1-Sa03-60-s1-1
60-2256,GLINE_2-S1-Sa-Saturday-03,57943782-GLINE_2-S1-Sa-Saturday-03,"to Westwood Village",1,6421908,S1-Sa03-60-s1-1
60-2256,GLINE_2-S1-Sa-Saturday-03,57943783-GLINE_2-S1-Sa-Saturday-03,"to Westwood Village",1,6421915,S1-Sa03-60-s1-1
60-2256,GLINE_2-S1-Sa-Saturday-03,57943784-GLINE_2-S1-Sa-Saturday-03,"to Westwood Village",1,6421913,S1-Sa03-60-s1-1
60-2256,GLINE_2-S1-Sa-Saturday-03,57943785-GLINE_2-S1-Sa-Saturday-03,"to Westwood Village",1,6421911,S1-Sa03-60-s1-1
60-2256,GLINE_2-S1-Sa-Saturday-03,57943786-GLINE_2-S1-Sa-Saturday-03,"to Westwood Village",1,6421910,S1-Sa03-60-s1-1
60-2256,GLINE_2-S1-Sa-Saturday-03,57943787-GLINE_2-S1-Sa-Saturday-03,"to Westwood Village",1,6421908,S1-Sa03-60-s1-1
60-2256,GLINE_2-S1-Sa-Saturday-03,57943788-GLINE_2-S1-Sa-Saturday-03,"to Westwood Village",1,6421915,S1-Sa03-60-s1-1
60-2256,GLINE_2-S1-Sa-Saturday-03,57943789-GLINE_2-S1-Sa-Saturday-03,"to Westwood Village",1,6421913,S1-Sa03-60-s1-1
60-2256,GLINE_2-S1-Sa-Saturday-03,57943790-GLINE_2-S1-Sa-Saturday-03,"to Westwood Village",1,6421909,S1-Sa03-60-s1-1
60-2256,GLINE_2-S1-Sa-Saturday-03,57943791-GLINE_2-S1-Sa-Saturday-03,"to Westwood Village",1,6421911,S1-Sa03-60-s1-1
60-2256,GLINE_2-S1-Sa-Saturday-03,57943792-GLINE_2-S1-Sa-Saturday-03,"to Westwood Village",1,6421910,S1-Sa03-60-s1-1
60-2256,GLINE_2-S1-Sa-Saturday-03,57943793-GLINE_2-S1-Sa-Saturday-03,"to Broadway",0,6421915,S1-Sa03-60-n1-0
10-2256,GLINE_2-S1-Sa-Saturday-03,57943795-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421903,S1-Sa03-10-s1-1
11-2256,GLINE_2-S1-Sa-Saturday-03,57943798-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421907,S1-Sa03-11-s1-1
12-2256,GLINE_2-S1-Sa-Saturday-03,57943799-GLINE_2-S1-Sa-Saturday-03,"to Interlaken Park",0,6421903,S1-Sa03-12-n1-0
11-2256,GLINE_2-S1-Sa-Saturday-03,57943800-GLINE_2-S1-Sa-Saturday-03,"to Madison Park",0,6421907,S1-Sa03-11-n1-0
60-2256,GLINE_2-S1-Sa-Saturday-03,57943826-GLINE_2-S1-Sa-Saturday-03,"to Westwood Village",1,6421915,S1-Sa03-60-s1-1
60-2256,GLINE_2-S1-Sa-Saturday-03,57943841-GLINE_2-S1-Sa-Saturday-03,"to Westwood Village",1,6421915,S1-Sa03-60-s1-1
60-2256,GLINE_2-S1-Sa-Saturday-03,57943845-GLINE_2-S1-Sa-Saturday-03,"to Westwood Village",1,6421914,S1-Sa03-60-s1-1
60-2256,GLINE_2-S1-Sa-Saturday-03,57943851-GLINE_2-S1-Sa-Saturday-03,"to Westwood Village",1,6421914,S1-Sa03-60-s1-1
60-2256,GLINE_2-S1-Sa-Saturday-03,57943855-GLINE_2-S1-Sa-Saturday-03,"to Westwood Village",1,6421910,S1-Sa03-60-s1-1
60-2256,GLINE_2-S1-Sa-Saturday-03,57943872-GLINE_2-S1-Sa-Saturday-03,"to Westwood Village",1,6421910,S1-Sa03-60-s1-1
60-2256,GLINE_2-S1-Sa-Saturday-03,57943876-GLINE_2-S1-Sa-Saturday-03,"to Westwood Village",1,6421910,S1-Sa03-60-s1-1
60-2256,GLINE_2-S1-Sa-Saturday-03,57943894-GLINE_2-S1-Sa-Saturday-03,"to Westwood Village",1,6421911,S1-Sa03-60-s1-1
60-2256,GLINE_2-S1-Sa-Saturday-03,57943898-GLINE_2-S1-Sa-Saturday-03,"to Westwood Village",1,6421911,S1-Sa03-60-s1-1
60-2256,GLINE_2-S1-Sa-Saturday-03,57943907-GLINE_2-S1-Sa-Saturday-03,"to Westwood Village",1,6421912,S1-Sa03-60-s1-1
60-2256,GLINE_2-S1-Sa-Saturday-03,57943911-GLINE_2-S1-Sa-Saturday-03,"to Westwood Village",1,6421912,S1-Sa03-60-s1-1
60-2256,GLINE_2-S1-Sa-Saturday-03,57943929-GLINE_2-S1-Sa-Saturday-03,"to Westwood Village",1,6421913,S1-Sa03-60-s1-1
60-2256,GLINE_2-S1-Sa-Saturday-03,57943933-GLINE_2-S1-Sa-Saturday-03,"to Westwood Village",1,6421913,S1-Sa03-60-s1-1
60-2256,GLINE_2-S1-Sa-Saturday-03,57943940-GLINE_2-S1-Sa-Saturday-03,"to Broadway",0,6421913,S1-Sa03-60-n1-0
60-2256,GLINE_2-S1-Sa-Saturday-03,57943941-GLINE_2-S1-Sa-Saturday-03,"to Broadway",0,6421912,S1-Sa03-60-n1-0
60-2256,GLINE_2-S1-Sa-Saturday-03,57943942-GLINE_2-S1-Sa-Saturday-03,"to Broadway",0,6421911,S1-Sa03-60-n1-0
60-2256,GLINE_2-S1-Sa-Saturday-03,57943943-GLINE_2-S1-Sa-Saturday-03,"to Broadway",0,6421910,S1-Sa03-60-n1-0
60-2256,GLINE_2-S1-Sa-Saturday-03,57943944-GLINE_2-S1-Sa-Saturday-03,"to Broadway",0,6421914,S1-Sa03-60-n1-0
60-2256,GLINE_2-S1-Sa-Saturday-03,57943945-GLINE_2-S1-Sa-Saturday-03,"to Broadway",0,6421915,S1-Sa03-60-n1-0
60-2256,GLINE_2-S1-Sa-Saturday-03,57943946-GLINE_2-S1-Sa-Saturday-03,"to Broadway",0,6421913,S1-Sa03-60-n1-0
60-2256,GLINE_2-S1-Sa-Saturday-03,57943947-GLINE_2-S1-Sa-Saturday-03,"to Broadway",0,6421912,S1-Sa03-60-n1-0
60-2256,GLINE_2-S1-Sa-Saturday-03,57943948-GLINE_2-S1-Sa-Saturday-03,"to Broadway",0,6421911,S1-Sa03-60-n1-0
60-2256,GLINE_2-S1-Sa-Saturday-03,57943949-GLINE_2-S1-Sa-Saturday-03,"to Broadway",0,6421910,S1-Sa03-60-n1-0
